date,product,sales,month,quarter,season
2023-10-01,Camera,53.92,10,Q4,Fall
2023-10-02,Laptop,67.08,10,Q4,Fall
2023-10-02,Phone,142.0,10,Q4,Fall
2023-10-02,Tablet,103.81,10,Q4,Fall
2023-10-02,Headphones,65.11,10,Q4,Fall
2023-10-02,Watch,84.01,10,Q4,Fall
2023-10-02,Camera,57.53,10,Q4,Fall
2023-10-03,Laptop,76.04,10,Q4,Fall
2023-10-03,Phone,125.37,10,Q4,Fall
2023-10-03,Tablet,108.23,10,Q4,Fall
2023-10-03,Headphones,114.26,10,Q4,Fall
2023-10-03,Watch,94.65,10,Q4,Fall
2023-10-03,Camera,50.31,10,Q4,Fall
2023-10-04,Laptop,103.23,10,Q4,Fall
2023-10-04,Phone,124.77,10,Q4,Fall
2023-10-04,Tablet,69.31,10,Q4,Fall
2023-10-04,Headphones,145.64,10,Q4,Fall
2023-10-04,Watch,63.71,10,Q4,Fall
2023-10-04,Camera,43.99,10,Q4,Fall
2023-10-05,Laptop,102.41,10,Q4,Fall
2023-10-05,Phone,124.04,10,Q4,Fall
2023-10-05,Tablet,70.87,10,Q4,Fall
2023-10-05,Headphones,102.82,10,Q4,Fall
2023-10-05,Watch,98.0,10,Q4,Fall
2023-10-05,Camera,63.37,10,Q4,Fall
2023-10-06,Laptop,56.66,10,Q4,Fall
2023-10-06,Phone,161.04,10,Q4,Fall
2023-10-06,Tablet,88.87,10,Q4,Fall
2023-10-06,Headphones,91.77,10,Q4,Fall
2023-10-06,Watch,72.78,10,Q4,Fall
2023-10-06,Camera,72.49,10,Q4,Fall
2023-10-07,Laptop,89.49,10,Q4,Fall
2023-10-07,Phone,113.09,10,Q4,Fall
2023-10-07,Tablet,87.62,10,Q4,Fall
2023-10-07,Headphones,86.47,10,Q4,Fall
2023-10-07,Watch,49.81,10,Q4,Fall
2023-10-07,Camera,55.7,10,Q4,Fall
2023-10-08,Laptop,44.67,10,Q4,Fall
2023-10-08,Phone,69.8,10,Q4,Fall
2023-10-08,Tablet,88.19,10,Q4,Fall
2023-10-08,Headphones,91.26,10,Q4,Fall
2023-10-08,Watch,76.92,10,Q4,Fall
2023-10-08,Camera,47.12,10,Q4,Fall
2023-10-09,Laptop,121.29,10,Q4,Fall
2023-10-09,Phone,76.01,10,Q4,Fall
2023-10-09,Tablet,65.88,10,Q4,Fall
2023-10-09,Headphones,102.84,10,Q4,Fall
2023-10-09,Watch,112.22,10,Q4,Fall
2023-10-09,Camera,72.82,10,Q4,Fall
2023-10-10,Laptop,92.05,10,Q4,Fall
2023-10-10,Phone,109.56,10,Q4,Fall
2023-10-10,Tablet,95.18,10,Q4,Fall
2023-10-10,Headphones,60.43,10,Q4,Fall
2023-10-10,Watch,68.21,10,Q4,Fall
2023-10-10,Camera,69.81,10,Q4,Fall
2023-10-11,Laptop,102.98,10,Q4,Fall
2023-10-11,Phone,185.01,10,Q4,Fall
2023-10-11,Tablet,93.56,10,Q4,Fall
2023-10-11,Headphones,102.92,10,Q4,Fall
2023-10-11,Watch,50.78,10,Q4,Fall
2023-10-11,Camera,69.45,10,Q4,Fall
2023-10-12,Laptop,96.91,10,Q4,Fall
2023-10-12,Phone,108.42,10,Q4,Fall
2023-10-12,Tablet,103.54,10,Q4,Fall
2023-10-12,Headphones,87.53,10,Q4,Fall
2023-10-12,Watch,83.85,10,Q4,Fall
2023-10-12,Camera,39.17,10,Q4,Fall
2023-10-13,Laptop,69.51,10,Q4,Fall
2023-10-13,Phone,145.25,10,Q4,Fall
2023-10-13,Tablet,62.22,10,Q4,Fall
2023-10-13,Headphones,118.9,10,Q4,Fall
2023-10-13,Watch,87.23,10,Q4,Fall
2023-10-13,Camera,79.06,10,Q4,Fall
2023-10-14,Laptop,87.38,10,Q4,Fall
2023-10-14,Phone,197.97,10,Q4,Fall
2023-10-14,Tablet,76.42,10,Q4,Fall
2023-10-14,Headphones,77.16,10,Q4,Fall
2023-10-14,Watch,65.9,10,Q4,Fall
2023-10-14,Camera,77.58,10,Q4,Fall
2023-10-15,Laptop,79.72,10,Q4,Fall
2023-10-15,Phone,119.05,10,Q4,Fall
2023-10-15,Tablet,69.66,10,Q4,Fall
2023-10-15,Headphones,77.9,10,Q4,Fall
2023-10-15,Watch,62.61,10,Q4,Fall
2023-10-15,Camera,45.38,10,Q4,Fall
2023-10-16,Laptop,93.66,10,Q4,Fall
2023-10-16,Phone,118.77,10,Q4,Fall
2023-10-16,Tablet,126.1,10,Q4,Fall
2023-10-16,Headphones,113.37,10,Q4,Fall
2023-10-16,Watch,59.09,10,Q4,Fall
2023-10-16,Camera,56.38,10,Q4,Fall
2023-10-17,Laptop,70.54,10,Q4,Fall
2023-10-17,Phone,126.81,10,Q4,Fall
2023-10-17,Tablet,70.23,10,Q4,Fall
2023-10-17,Headphones,72.81,10,Q4,Fall
2023-10-17,Watch,62.63,10,Q4,Fall
2023-10-17,Camera,87.71,10,Q4,Fall
2023-10-18,Laptop,49.13,10,Q4,Fall
2023-10-18,Phone,119.96,10,Q4,Fall
2023-10-18,Tablet,58.68,10,Q4,Fall
2023-10-18,Headphones,137.25,10,Q4,Fall
2023-10-18,Watch,41.08,10,Q4,Fall
2023-10-18,Camera,53.94,10,Q4,Fall
2023-10-19,Laptop,82.59,10,Q4,Fall
2023-10-19,Phone,162.65,10,Q4,Fall
2023-10-19,Tablet,92.57,10,Q4,Fall
2023-10-19,Headphones,92.77,10,Q4,Fall
2023-10-19,Watch,80.26,10,Q4,Fall
2023-10-19,Camera,61.05,10,Q4,Fall
2023-10-20,Laptop,58.25,10,Q4,Fall
2023-10-20,Phone,137.79,10,Q4,Fall
2023-10-20,Tablet,82.67,10,Q4,Fall
2023-10-20,Headphones,115.65,10,Q4,Fall
2023-10-20,Watch,76.49,10,Q4,Fall
2023-10-20,Camera,69.97,10,Q4,Fall
2023-10-21,Laptop,71.52,10,Q4,Fall
2023-10-21,Phone,141.1,10,Q4,Fall
2023-10-21,Tablet,63.11,10,Q4,Fall
2023-10-21,Headphones,96.98,10,Q4,Fall
2023-10-21,Watch,50.12,10,Q4,Fall
2023-10-21,Camera,78.3,10,Q4,Fall
2023-10-22,Laptop,40.18,10,Q4,Fall
2023-10-22,Phone,187.51,10,Q4,Fall
2023-10-22,Tablet,65.95,10,Q4,Fall
2023-10-22,Headphones,157.86,10,Q4,Fall
2023-10-22,Watch,71.38,10,Q4,Fall
2023-10-22,Camera,57.81,10,Q4,Fall
2023-10-23,Laptop,99.8,10,Q4,Fall
2023-10-23,Phone,142.09,10,Q4,Fall
2023-10-23,Tablet,105.16,10,Q4,Fall
2023-10-23,Headphones,128.41,10,Q4,Fall
2023-10-23,Watch,54.08,10,Q4,Fall
2023-10-23,Camera,37.94,10,Q4,Fall
2023-10-24,Laptop,110.66,10,Q4,Fall
2023-10-24,Phone,81.84,10,Q4,Fall
2023-10-24,Tablet,91.48,10,Q4,Fall
2023-10-24,Headphones,84.75,10,Q4,Fall
2023-10-24,Watch,65.69,10,Q4,Fall
2023-10-24,Camera,45.67,10,Q4,Fall
2023-10-25,Laptop,95.85,10,Q4,Fall
2023-10-25,Phone,146.7,10,Q4,Fall
2023-10-25,Tablet,92.63,10,Q4,Fall
2023-10-25,Headphones,107.17,10,Q4,Fall
2023-10-25,Watch,76.43,10,Q4,Fall
2023-10-25,Camera,47.63,10,Q4,Fall
2023-10-26,Laptop,60.31,10,Q4,Fall
2023-10-26,Phone,98.14,10,Q4,Fall
2023-10-26,Tablet,127.31,10,Q4,Fall
2023-10-26,Headphones,126.18,10,Q4,Fall
2023-10-26,Watch,58.06,10,Q4,Fall
2023-10-26,Camera,42.47,10,Q4,Fall
2023-10-27,Laptop,95.87,10,Q4,Fall
2023-10-27,Phone,163.82,10,Q4,Fall
2023-10-27,Tablet,102.06,10,Q4,Fall
2023-10-27,Headphones,136.65,10,Q4,Fall
2023-10-27,Watch,66.44,10,Q4,Fall
2023-10-27,Camera,61.76,10,Q4,Fall
2023-10-28,Laptop,59.63,10,Q4,Fall
2023-10-28,Phone,183.3,10,Q4,Fall
2023-10-28,Tablet,84.61,10,Q4,Fall
2023-10-28,Headphones,95.22,10,Q4,Fall
2023-10-28,Watch,46.95,10,Q4,Fall
2023-10-28,Camera,61.52,10,Q4,Fall
2023-10-29,Laptop,81.09,10,Q4,Fall
2023-10-29,Phone,155.36,10,Q4,Fall
2023-10-29,Tablet,61.39,10,Q4,Fall
2023-10-29,Headphones,132.84,10,Q4,Fall
2023-10-29,Watch,54.29,10,Q4,Fall
2023-10-29,Camera,36.73,10,Q4,Fall
2023-10-30,Laptop,100.89,10,Q4,Fall
2023-10-30,Phone,115.95,10,Q4,Fall
2023-10-30,Tablet,48.99,10,Q4,Fall
2023-10-30,Headphones,105.59,10,Q4,Fall
2023-10-30,Watch,74.14,10,Q4,Fall
2023-10-30,Camera,67.73,10,Q4,Fall
2023-10-31,Laptop,78.27,10,Q4,Fall
2023-10-31,Phone,131.36,10,Q4,Fall
2023-10-31,Tablet,70.22,10,Q4,Fall
2023-10-31,Headphones,79.85,10,Q4,Fall
2023-10-31,Watch,47.51,10,Q4,Fall
2023-10-31,Camera,65.23,10,Q4,Fall
2023-11-01,Laptop,169.17,11,Q4,Fall
2023-11-01,Phone,102.85,11,Q4,Fall
2023-11-01,Tablet,155.09,11,Q4,Fall
2023-11-01,Headphones,106.63,11,Q4,Fall
2023-11-01,Watch,119.34,11,Q4,Fall
2023-11-01,Camera,84.05,11,Q4,Fall
2023-11-02,Laptop,131.92,11,Q4,Fall
2023-11-02,Phone,99.84,11,Q4,Fall
2023-11-02,Tablet,173.2,11,Q4,Fall
2023-11-02,Headphones,120.53,11,Q4,Fall
2023-11-02,Watch,139.41,11,Q4,Fall
2023-11-02,Camera,81.08,11,Q4,Fall
2023-11-03,Laptop,123.91,11,Q4,Fall
2023-11-03,Phone,89.56,11,Q4,Fall
2023-11-03,Tablet,150.69,11,Q4,Fall
2023-11-03,Headphones,123.0,11,Q4,Fall
2023-11-03,Watch,104.72,11,Q4,Fall
2023-11-03,Camera,74.44,11,Q4,Fall
2023-11-04,Laptop,159.59,11,Q4,Fall
2023-11-04,Phone,137.38,11,Q4,Fall
2023-11-04,Tablet,186.74,11,Q4,Fall
2023-11-04,Headphones,119.06,11,Q4,Fall
2023-11-04,Watch,184.68,11,Q4,Fall
2023-11-04,Camera,67.32,11,Q4,Fall
2023-11-05,Laptop,136.17,11,Q4,Fall
2023-11-05,Phone,104.57,11,Q4,Fall
2023-11-05,Tablet,196.48,11,Q4,Fall
2023-11-05,Headphones,73.3,11,Q4,Fall
2023-11-05,Watch,139.15,11,Q4,Fall
2023-11-05,Camera,67.23,11,Q4,Fall
2023-11-06,Laptop,163.12,11,Q4,Fall
2023-11-06,Phone,51.0,11,Q4,Fall
2023-11-06,Tablet,137.1,11,Q4,Fall
2023-11-06,Headphones,118.67,11,Q4,Fall
2023-11-06,Watch,253.89,11,Q4,Fall
2023-11-06,Camera,56.76,11,Q4,Fall
2023-11-07,Laptop,196.9,11,Q4,Fall
2023-11-07,Phone,42.65,11,Q4,Fall
2023-11-07,Tablet,137.17,11,Q4,Fall
2023-11-07,Headphones,120.64,11,Q4,Fall
2023-11-07,Watch,83.25,11,Q4,Fall
2023-11-07,Camera,62.01,11,Q4,Fall
2023-11-08,Laptop,90.9,11,Q4,Fall
2023-11-08,Phone,103.06,11,Q4,Fall
2023-11-08,Tablet,134.67,11,Q4,Fall
2023-11-08,Headphones,79.11,11,Q4,Fall
2023-11-08,Watch,125.2,11,Q4,Fall
2023-11-08,Camera,65.54,11,Q4,Fall
2023-11-09,Laptop,118.33,11,Q4,Fall
2023-11-09,Phone,52.6,11,Q4,Fall
2023-11-09,Tablet,178.12,11,Q4,Fall
2023-11-09,Headphones,91.57,11,Q4,Fall
2023-11-09,Watch,170.6,11,Q4,Fall
2023-11-09,Camera,32.0,11,Q4,Fall
2023-11-10,Laptop,173.52,11,Q4,Fall
2023-11-10,Phone,94.77,11,Q4,Fall
2023-11-10,Tablet,159.55,11,Q4,Fall
2023-11-10,Headphones,91.97,11,Q4,Fall
2023-11-10,Watch,146.5,11,Q4,Fall
2023-11-10,Camera,61.33,11,Q4,Fall
2023-11-11,Laptop,164.41,11,Q4,Fall
2023-11-11,Phone,103.06,11,Q4,Fall
2023-11-11,Tablet,118.94,11,Q4,Fall
2023-11-11,Headphones,69.29,11,Q4,Fall
2023-11-11,Watch,76.44,11,Q4,Fall
2023-11-11,Camera,34.23,11,Q4,Fall
2023-11-12,Laptop,142.22,11,Q4,Fall
2023-11-12,Phone,59.51,11,Q4,Fall
2023-11-12,Tablet,158.43,11,Q4,Fall
2023-11-12,Headphones,97.47,11,Q4,Fall
2023-11-12,Watch,158.1,11,Q4,Fall
2023-11-12,Camera,62.91,11,Q4,Fall
2023-11-13,Laptop,155.31,11,Q4,Fall
2023-11-13,Phone,86.89,11,Q4,Fall
2023-11-13,Tablet,147.19,11,Q4,Fall
2023-11-13,Headphones,69.97,11,Q4,Fall
2023-11-13,Watch,85.12,11,Q4,Fall
2023-11-13,Camera,46.99,11,Q4,Fall
2023-11-14,Laptop,128.35,11,Q4,Fall
2023-11-14,Phone,70.94,11,Q4,Fall
2023-11-14,Tablet,177.76,11,Q4,Fall
2023-11-14,Headphones,84.32,11,Q4,Fall
2023-11-14,Watch,116.99,11,Q4,Fall
2023-11-14,Camera,26.89,11,Q4,Fall
2023-11-15,Laptop,137.28,11,Q4,Fall
2023-11-15,Phone,71.0,11,Q4,Fall
2023-11-15,Tablet,140.7,11,Q4,Fall
2023-11-15,Headphones,100.93,11,Q4,Fall
2023-11-15,Watch,132.95,11,Q4,Fall
2023-11-15,Camera,50.76,11,Q4,Fall
2023-11-16,Laptop,190.27,11,Q4,Fall
2023-11-16,Phone,81.07,11,Q4,Fall
2023-11-16,Tablet,166.85,11,Q4,Fall
2023-11-16,Headphones,76.62,11,Q4,Fall
2023-11-16,Watch,178.45,11,Q4,Fall
2023-11-16,Camera,45.28,11,Q4,Fall
2023-11-17,Laptop,124.47,11,Q4,Fall
2023-11-17,Phone,93.9,11,Q4,Fall
2023-11-17,Tablet,206.55,11,Q4,Fall
2023-11-17,Headphones,117.19,11,Q4,Fall
2023-11-17,Watch,121.47,11,Q4,Fall
2023-11-17,Camera,58.64,11,Q4,Fall
2023-11-18,Laptop,177.81,11,Q4,Fall
2023-11-18,Phone,81.91,11,Q4,Fall
2023-11-18,Tablet,114.04,11,Q4,Fall
2023-11-18,Headphones,83.57,11,Q4,Fall
2023-11-18,Watch,119.45,11,Q4,Fall
2023-11-18,Camera,57.76,11,Q4,Fall
2023-11-19,Laptop,131.56,11,Q4,Fall
2023-11-19,Phone,112.29,11,Q4,Fall
2023-11-19,Tablet,164.16,11,Q4,Fall
2023-11-19,Headphones,73.77,11,Q4,Fall
2023-11-19,Watch,94.5,11,Q4,Fall
2023-11-19,Camera,63.05,11,Q4,Fall
2023-11-20,Laptop,180.93,11,Q4,Fall
2023-11-20,Phone,60.45,11,Q4,Fall
2023-11-20,Tablet,160.81,11,Q4,Fall
2023-11-20,Headphones,54.22,11,Q4,Fall
2023-11-20,Watch,143.57,11,Q4,Fall
2023-11-20,Camera,32.03,11,Q4,Fall
2023-11-21,Laptop,162.79,11,Q4,Fall
2023-11-21,Phone,108.3,11,Q4,Fall
2023-11-21,Tablet,106.92,11,Q4,Fall
2023-11-21,Headphones,102.16,11,Q4,Fall
2023-11-21,Watch,186.12,11,Q4,Fall
2023-11-21,Camera,68.95,11,Q4,Fall
2023-11-22,Laptop,132.02,11,Q4,Fall
2023-11-22,Phone,110.62,11,Q4,Fall
2023-11-22,Tablet,195.22,11,Q4,Fall
2023-11-22,Headphones,112.44,11,Q4,Fall
2023-11-22,Watch,149.04,11,Q4,Fall
2023-11-22,Camera,45.2,11,Q4,Fall
2023-11-23,Laptop,171.83,11,Q4,Fall
2023-11-23,Phone,62.1,11,Q4,Fall
2023-11-23,Tablet,152.86,11,Q4,Fall
2023-11-23,Headphones,118.4,11,Q4,Fall
2023-11-23,Watch,194.2,11,Q4,Fall
2023-11-23,Camera,39.73,11,Q4,Fall
2023-11-24,Laptop,138.76,11,Q4,Fall
2023-11-24,Phone,111.91,11,Q4,Fall
2023-11-24,Tablet,116.34,11,Q4,Fall
2023-11-24,Headphones,128.71,11,Q4,Fall
2023-11-24,Watch,172.46,11,Q4,Fall
2023-11-24,Camera,64.6,11,Q4,Fall
2023-11-25,Laptop,174.16,11,Q4,Fall
2023-11-25,Phone,75.98,11,Q4,Fall
2023-11-25,Tablet,173.68,11,Q4,Fall
2023-11-25,Headphones,64.16,11,Q4,Fall
2023-11-25,Watch,137.59,11,Q4,Fall
2023-11-25,Camera,70.73,11,Q4,Fall
2023-11-26,Laptop,128.81,11,Q4,Fall
2023-11-26,Phone,90.93,11,Q4,Fall
2023-11-26,Tablet,221.23,11,Q4,Fall
2023-11-26,Headphones,82.27,11,Q4,Fall
2023-11-26,Watch,135.0,11,Q4,Fall
2023-11-26,Camera,75.27,11,Q4,Fall
2023-11-27,Laptop,146.96,11,Q4,Fall
2023-11-27,Phone,98.58,11,Q4,Fall
2023-11-27,Tablet,135.38,11,Q4,Fall
2023-11-27,Headphones,87.33,11,Q4,Fall
2023-11-27,Watch,209.33,11,Q4,Fall
2023-11-27,Camera,44.21,11,Q4,Fall
2023-11-28,Laptop,161.29,11,Q4,Fall
2023-11-28,Phone,98.32,11,Q4,Fall
2023-11-28,Tablet,179.66,11,Q4,Fall
2023-11-28,Headphones,100.87,11,Q4,Fall
2023-11-28,Watch,194.56,11,Q4,Fall
2023-11-28,Camera,86.59,11,Q4,Fall
2023-11-29,Laptop,136.47,11,Q4,Fall
2023-11-29,Phone,94.47,11,Q4,Fall
2023-11-29,Tablet,199.96,11,Q4,Fall
2023-11-29,Headphones,61.5,11,Q4,Fall
2023-11-29,Watch,92.2,11,Q4,Fall
2023-11-29,Camera,35.5,11,Q4,Fall
2023-11-30,Laptop,84.46,11,Q4,Fall
2023-11-30,Phone,123.19,11,Q4,Fall
2023-11-30,Tablet,123.78,11,Q4,Fall
2023-11-30,Headphones,105.09,11,Q4,Fall
2023-11-30,Watch,107.65,11,Q4,Fall
2023-11-30,Camera,21.25,11,Q4,Fall
2023-12-01,Laptop,141.69,12,Q4,Winter
2023-12-01,Phone,76.35,12,Q4,Winter
2023-12-01,Tablet,122.44,12,Q4,Winter
2023-12-01,Headphones,92.63,12,Q4,Winter
2023-12-01,Watch,133.5,12,Q4,Winter
2023-12-01,Camera,142.55,12,Q4,Winter
2023-12-02,Laptop,200.86,12,Q4,Winter
2023-12-02,Phone,64.5,12,Q4,Winter
2023-12-02,Tablet,126.46,12,Q4,Winter
2023-12-02,Headphones,81.78,12,Q4,Winter
2023-12-02,Watch,192.78,12,Q4,Winter
2023-12-02,Camera,173.43,12,Q4,Winter
2023-12-03,Laptop,87.07,12,Q4,Winter
2023-12-03,Phone,85.0,12,Q4,Winter
2023-12-03,Tablet,163.29,12,Q4,Winter
2023-12-03,Headphones,92.67,12,Q4,Winter
2023-12-03,Watch,153.39,12,Q4,Winter
2023-12-03,Camera,111.29,12,Q4,Winter
2023-12-04,Laptop,173.82,12,Q4,Winter
2023-12-04,Phone,130.76,12,Q4,Winter
2023-12-04,Tablet,150.8,12,Q4,Winter
2023-12-04,Headphones,87.05,12,Q4,Winter
2023-12-04,Watch,154.84,12,Q4,Winter
2023-12-04,Camera,129.43,12,Q4,Winter
2023-12-05,Laptop,198.35,12,Q4,Winter
2023-12-05,Phone,104.95,12,Q4,Winter
2023-12-05,Tablet,175.29,12,Q4,Winter
2023-12-05,Headphones,84.17,12,Q4,Winter
2023-12-05,Watch,105.9,12,Q4,Winter
2023-12-05,Camera,169.03,12,Q4,Winter
2023-12-06,Laptop,124.86,12,Q4,Winter
2023-12-06,Phone,93.25,12,Q4,Winter
2023-12-06,Tablet,102.42,12,Q4,Winter
2023-12-06,Headphones,92.21,12,Q4,Winter
2023-12-06,Watch,109.76,12,Q4,Winter
2023-12-06,Camera,144.52,12,Q4,Winter
2023-12-07,Laptop,162.03,12,Q4,Winter
2023-12-07,Phone,101.1,12,Q4,Winter
2023-12-07,Tablet,187.09,12,Q4,Winter
2023-12-07,Headphones,117.99,12,Q4,Winter
2023-12-07,Watch,168.03,12,Q4,Winter
2023-12-07,Camera,139.05,12,Q4,Winter
2023-12-08,Laptop,148.81,12,Q4,Winter
2023-12-08,Phone,101.91,12,Q4,Winter
2023-12-08,Tablet,161.97,12,Q4,Winter
2023-12-08,Headphones,98.08,12,Q4,Winter
2023-12-08,Watch,90.21,12,Q4,Winter
2023-12-08,Camera,212.1,12,Q4,Winter
2023-12-09,Laptop,150.55,12,Q4,Winter
2023-12-09,Phone,98.27,12,Q4,Winter
2023-12-09,Tablet,146.31,12,Q4,Winter
2023-12-09,Headphones,115.15,12,Q4,Winter
2023-12-09,Watch,168.34,12,Q4,Winter
2023-12-09,Camera,208.42,12,Q4,Winter
2023-12-10,Laptop,123.82,12,Q4,Winter
2023-12-10,Phone,71.42,12,Q4,Winter
2023-12-10,Tablet,130.4,12,Q4,Winter
2023-12-10,Headphones,121.23,12,Q4,Winter
2023-12-10,Watch,137.66,12,Q4,Winter
2023-12-10,Camera,149.8,12,Q4,Winter
2023-12-11,Laptop,144.51,12,Q4,Winter
2023-12-11,Phone,85.65,12,Q4,Winter
2023-12-11,Tablet,194.83,12,Q4,Winter
2023-12-11,Headphones,93.9,12,Q4,Winter
2023-12-11,Watch,141.81,12,Q4,Winter
2023-12-11,Camera,188.56,12,Q4,Winter
2023-12-12,Laptop,184.95,12,Q4,Winter
2023-12-12,Phone,99.98,12,Q4,Winter
2023-12-12,Tablet,78.13,12,Q4,Winter
2023-12-12,Headphones,106.82,12,Q4,Winter
2023-12-12,Watch,128.02,12,Q4,Winter
2023-12-12,Camera,169.34,12,Q4,Winter
2023-12-13,Laptop,145.11,12,Q4,Winter
2023-12-13,Phone,105.65,12,Q4,Winter
2023-12-13,Tablet,161.02,12,Q4,Winter
2023-12-13,Headphones,87.85,12,Q4,Winter
2023-12-13,Watch,145.16,12,Q4,Winter
2023-12-13,Camera,133.04,12,Q4,Winter
2023-12-14,Laptop,144.95,12,Q4,Winter
2023-12-14,Phone,82.18,12,Q4,Winter
2023-12-14,Tablet,172.47,12,Q4,Winter
2023-12-14,Headphones,67.54,12,Q4,Winter
2023-12-14,Watch,116.78,12,Q4,Winter
2023-12-14,Camera,159.3,12,Q4,Winter
2023-12-15,Laptop,152.79,12,Q4,Winter
2023-12-15,Phone,119.21,12,Q4,Winter
2023-12-15,Tablet,153.26,12,Q4,Winter
2023-12-15,Headphones,77.22,12,Q4,Winter
2023-12-15,Watch,130.19,12,Q4,Winter
2023-12-15,Camera,228.01,12,Q4,Winter
2023-12-16,Laptop,136.87,12,Q4,Winter
2023-12-16,Phone,99.76,12,Q4,Winter
2023-12-16,Tablet,164.26,12,Q4,Winter
2023-12-16,Headphones,47.3,12,Q4,Winter
2023-12-16,Watch,155.07,12,Q4,Winter
2023-12-16,Camera,69.47,12,Q4,Winter
2023-12-17,Laptop,146.41,12,Q4,Winter
2023-12-17,Phone,62.56,12,Q4,Winter
2023-12-17,Tablet,147.05,12,Q4,Winter
2023-12-17,Headphones,81.34,12,Q4,Winter
2023-12-17,Watch,104.75,12,Q4,Winter
2023-12-17,Camera,146.42,12,Q4,Winter
2023-12-18,Laptop,155.34,12,Q4,Winter
2023-12-18,Phone,96.4,12,Q4,Winter
2023-12-18,Tablet,200.88,12,Q4,Winter
2023-12-18,Headphones,88.45,12,Q4,Winter
2023-12-18,Watch,81.47,12,Q4,Winter
2023-12-18,Camera,171.61,12,Q4,Winter
2023-12-19,Laptop,114.0,12,Q4,Winter
2023-12-19,Phone,127.84,12,Q4,Winter
2023-12-19,Tablet,158.38,12,Q4,Winter
2023-12-19,Headphones,82.14,12,Q4,Winter
2023-12-19,Watch,127.94,12,Q4,Winter
2023-12-19,Camera,98.19,12,Q4,Winter
2023-12-20,Laptop,189.58,12,Q4,Winter
2023-12-20,Phone,115.38,12,Q4,Winter
2023-12-20,Tablet,103.66,12,Q4,Winter
2023-12-20,Headphones,95.19,12,Q4,Winter
2023-12-20,Watch,125.27,12,Q4,Winter
2023-12-20,Camera,187.22,12,Q4,Winter
2023-12-21,Laptop,164.21,12,Q4,Winter
2023-12-21,Phone,111.46,12,Q4,Winter
2023-12-21,Tablet,145.37,12,Q4,Winter
2023-12-21,Headphones,115.03,12,Q4,Winter
2023-12-21,Watch,130.84,12,Q4,Winter
2023-12-21,Camera,148.19,12,Q4,Winter
2023-12-22,Laptop,177.06,12,Q4,Winter
2023-12-22,Phone,100.75,12,Q4,Winter
2023-12-22,Tablet,153.14,12,Q4,Winter
2023-12-22,Headphones,85.86,12,Q4,Winter
2023-12-22,Watch,117.9,12,Q4,Winter
2023-12-22,Camera,150.53,12,Q4,Winter
2023-12-23,Laptop,98.45,12,Q4,Winter
2023-12-23,Phone,52.59,12,Q4,Winter
2023-12-23,Tablet,122.38,12,Q4,Winter
2023-12-23,Headphones,102.28,12,Q4,Winter
2023-12-23,Watch,183.49,12,Q4,Winter
2023-12-23,Camera,206.83,12,Q4,Winter
2023-12-24,Laptop,128.66,12,Q4,Winter
2023-12-24,Phone,83.62,12,Q4,Winter
2023-12-24,Tablet,201.33,12,Q4,Winter
2023-12-24,Headphones,105.87,12,Q4,Winter
2023-12-24,Watch,96.36,12,Q4,Winter
2023-12-24,Camera,183.34,12,Q4,Winter
2023-12-25,Laptop,119.61,12,Q4,Winter
2023-12-25,Phone,64.35,12,Q4,Winter
2023-12-25,Tablet,123.64,12,Q4,Winter
2023-12-25,Headphones,87.55,12,Q4,Winter
2023-12-25,Watch,87.41,12,Q4,Winter
2023-12-25,Camera,147.16,12,Q4,Winter
2023-12-26,Laptop,139.45,12,Q4,Winter
2023-12-26,Phone,73.34,12,Q4,Winter
2023-12-26,Tablet,168.68,12,Q4,Winter
2023-12-26,Headphones,101.87,12,Q4,Winter
2023-12-26,Watch,119.71,12,Q4,Winter
2023-12-26,Camera,161.58,12,Q4,Winter
2023-12-27,Laptop,148.33,12,Q4,Winter
2023-12-27,Phone,101.2,12,Q4,Winter
2023-12-27,Tablet,137.49,12,Q4,Winter
2023-12-27,Headphones,97.09,12,Q4,Winter
2023-12-27,Watch,183.57,12,Q4,Winter
2023-12-27,Camera,170.27,12,Q4,Winter
2023-12-28,Laptop,174.64,12,Q4,Winter
2023-12-28,Phone,92.06,12,Q4,Winter
2023-12-28,Tablet,105.2,12,Q4,Winter
2023-12-28,Headphones,55.56,12,Q4,Winter
2023-12-28,Watch,168.27,12,Q4,Winter
2023-12-28,Camera,232.6,12,Q4,Winter
2023-12-29,Laptop,130.66,12,Q4,Winter
2023-12-29,Phone,73.33,12,Q4,Winter
2023-12-29,Tablet,116.18,12,Q4,Winter
2023-12-29,Headphones,59.75,12,Q4,Winter
2023-12-29,Watch,116.3,12,Q4,Winter
2023-12-29,Camera,180.09,12,Q4,Winter
2023-12-30,Laptop,153.57,12,Q4,Winter
2023-12-30,Phone,107.45,12,Q4,Winter
2023-12-30,Tablet,150.98,12,Q4,Winter
2023-12-30,Headphones,117.49,12,Q4,Winter
2023-12-30,Watch,144.27,12,Q4,Winter
2023-12-30,Camera,143.5,12,Q4,Winter
2023-12-31,Laptop,132.06,12,Q4,Winter
2023-12-31,Phone,53.18,12,Q4,Winter
2023-12-31,Tablet,118.59,12,Q4,Winter
2023-12-31,Headphones,126.35,12,Q4,Winter
2023-12-31,Watch,94.01,12,Q4,Winter
2023-12-31,Camera,161.68,12,Q4,Winter
2024-01-01,Laptop,84.28,1,Q1,Winter
